taskId,g,t,k,sizeBytes,deadlineSec,priority,isRedundant,originTaskId,payloadPath,payloadOffset,payloadLen
8394,34,29,1,11558,35.31666666666667,0.671465251360264,0,0,data/segments/hq/seg_00034.mp4,1017144,11558
8395,34,29,2,11558,35.31666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00034.mp4,1028702,11558
8396,34,29,3,473,35.31666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00034.mp4,68611,473
8397,34,29,4,473,35.31666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00034.mp4,69084,473
8398,34,29,5,473,35.31666666666667,0.0,0,0,data/segments/lq/seg_00034.mp4,69557,473
8399,34,29,6,473,35.31666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00034.mp4,70030,473
8400,34,29,7,473,35.31666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00034.mp4,70503,473
8401,35,0,0,355,35.35,0.6122266484944249,0,0,data/segments/lq/seg_00035.mp4,0,355
8402,35,0,1,355,35.35,0.5574102215766209,0,0,data/segments/lq/seg_00035.mp4,355,355
8403,35,0,2,355,35.35,0.6122266484944249,0,0,data/segments/lq/seg_00035.mp4,710,355
8404,35,0,3,355,35.35,0.7451040599314234,0,0,data/segments/lq/seg_00035.mp4,1065,355
11044,35,0,3,355,35.35,0.29804162397256934,1,8404,data/segments/lq/seg_00035.mp4,1065,355
8405,35,0,4,8895,35.35,0.9172245739745113,0,0,data/segments/hq/seg_00035.mp4,0,8895
11045,35,0,4,8895,35.35,0.36688982958980454,1,8405,data/segments/hq/seg_00035.mp4,0,8895
8406,35,0,5,8895,35.35,1.0,0,0,data/segments/hq/seg_00035.mp4,8895,8895
11046,35,0,5,8895,35.35,0.4,1,8406,data/segments/hq/seg_00035.mp4,8895,8895
8407,35,0,6,8895,35.35,0.9172245739745113,0,0,data/segments/hq/seg_00035.mp4,17790,8895
11047,35,0,6,8895,35.35,0.36688982958980454,1,8407,data/segments/hq/seg_00035.mp4,17790,8895
8408,35,0,7,355,35.35,0.7451040599314234,0,0,data/segments/lq/seg_00035.mp4,1420,355
11048,35,0,7,355,35.35,0.29804162397256934,1,8408,data/segments/lq/seg_00035.mp4,1420,355
8409,35,1,0,355,35.38333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,1775,355
8410,35,1,1,355,35.38333333333333,0.0,0,0,data/segments/lq/seg_00035.mp4,2130,355
8411,35,1,2,355,35.38333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,2485,355
8412,35,1,3,355,35.38333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,2840,355
8413,35,1,4,8895,35.38333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,26685,8895
8414,35,1,5,8895,35.38333333333333,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,35580,8895
8415,35,1,6,8895,35.38333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,44475,8895
8416,35,1,7,355,35.38333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,3195,355
8417,35,2,0,355,35.41666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,3550,355
8418,35,2,1,355,35.41666666666667,0.0,0,0,data/segments/lq/seg_00035.mp4,3905,355
8419,35,2,2,355,35.41666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,4260,355
8420,35,2,3,355,35.41666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,4615,355
8421,35,2,4,8895,35.41666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,53370,8895
8422,35,2,5,8895,35.41666666666667,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,62265,8895
8423,35,2,6,8895,35.41666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,71160,8895
8424,35,2,7,355,35.41666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,4970,355
8425,35,3,0,355,35.45,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,5325,355
8426,35,3,1,355,35.45,0.0,0,0,data/segments/lq/seg_00035.mp4,5680,355
8427,35,3,2,355,35.45,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,6035,355
8428,35,3,3,355,35.45,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,6390,355
8429,35,3,4,8895,35.45,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,80055,8895
8430,35,3,5,8895,35.45,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,88950,8895
8431,35,3,6,8895,35.45,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,97845,8895
8432,35,3,7,355,35.45,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,6745,355
8433,35,4,0,355,35.483333333333334,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,7100,355
8434,35,4,1,355,35.483333333333334,0.0,0,0,data/segments/lq/seg_00035.mp4,7455,355
8435,35,4,2,355,35.483333333333334,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,7810,355
8436,35,4,3,355,35.483333333333334,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,8165,355
8437,35,4,4,8895,35.483333333333334,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,106740,8895
8438,35,4,5,8895,35.483333333333334,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,115635,8895
8439,35,4,6,8895,35.483333333333334,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,124530,8895
8440,35,4,7,355,35.483333333333334,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,8520,355
8441,35,5,0,355,35.516666666666666,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,8875,355
8442,35,5,1,355,35.516666666666666,0.0,0,0,data/segments/lq/seg_00035.mp4,9230,355
8443,35,5,2,355,35.516666666666666,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,9585,355
8444,35,5,3,355,35.516666666666666,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,9940,355
8445,35,5,4,8895,35.516666666666666,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,133425,8895
8446,35,5,5,8895,35.516666666666666,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,142320,8895
8447,35,5,6,8895,35.516666666666666,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,151215,8895
8448,35,5,7,355,35.516666666666666,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,10295,355
8449,35,6,0,355,35.550000000000004,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,10650,355
8450,35,6,1,355,35.550000000000004,0.0,0,0,data/segments/lq/seg_00035.mp4,11005,355
8451,35,6,2,355,35.550000000000004,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,11360,355
8452,35,6,3,355,35.550000000000004,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,11715,355
8453,35,6,4,8895,35.550000000000004,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,160110,8895
8454,35,6,5,8895,35.550000000000004,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,169005,8895
8455,35,6,6,8895,35.550000000000004,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,177900,8895
8456,35,6,7,355,35.550000000000004,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,12070,355
8457,35,7,0,355,35.583333333333336,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,12425,355
8458,35,7,1,355,35.583333333333336,0.0,0,0,data/segments/lq/seg_00035.mp4,12780,355
8459,35,7,2,355,35.583333333333336,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,13135,355
8460,35,7,3,355,35.583333333333336,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,13490,355
8461,35,7,4,8895,35.583333333333336,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,186795,8895
8462,35,7,5,8895,35.583333333333336,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,195690,8895
8463,35,7,6,8895,35.583333333333336,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,204585,8895
8464,35,7,7,355,35.583333333333336,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,13845,355
8465,35,8,0,355,35.61666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,14200,355
8466,35,8,1,355,35.61666666666667,0.0,0,0,data/segments/lq/seg_00035.mp4,14555,355
8467,35,8,2,355,35.61666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,14910,355
8468,35,8,3,355,35.61666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,15265,355
8469,35,8,4,8895,35.61666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,213480,8895
8470,35,8,5,8895,35.61666666666667,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,222375,8895
8471,35,8,6,8895,35.61666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,231270,8895
8472,35,8,7,355,35.61666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,15620,355
8473,35,9,0,355,35.65,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,15975,355
8474,35,9,1,355,35.65,0.0,0,0,data/segments/lq/seg_00035.mp4,16330,355
8475,35,9,2,355,35.65,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,16685,355
8476,35,9,3,355,35.65,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,17040,355
8477,35,9,4,8895,35.65,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,240165,8895
8478,35,9,5,8895,35.65,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,249060,8895
8479,35,9,6,8895,35.65,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,257955,8895
8480,35,9,7,355,35.65,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,17395,355
8481,35,10,0,355,35.68333333333334,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,17750,355
8482,35,10,1,355,35.68333333333334,0.0,0,0,data/segments/lq/seg_00035.mp4,18105,355
8483,35,10,2,355,35.68333333333334,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,18460,355
8484,35,10,3,355,35.68333333333334,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,18815,355
8485,35,10,4,8895,35.68333333333334,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,266850,8895
8486,35,10,5,8895,35.68333333333334,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,275745,8895
8487,35,10,6,8895,35.68333333333334,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,284640,8895
8488,35,10,7,355,35.68333333333334,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,19170,355
8489,35,11,0,355,35.71666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,19525,355
8490,35,11,1,355,35.71666666666667,0.0,0,0,data/segments/lq/seg_00035.mp4,19880,355
8491,35,11,2,355,35.71666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,20235,355
8492,35,11,3,354,35.71666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,20590,354
8493,35,11,4,8895,35.71666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,293535,8895
8494,35,11,5,8895,35.71666666666667,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,302430,8895
8495,35,11,6,8895,35.71666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,311325,8895
8496,35,11,7,354,35.71666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,20944,354
8497,35,12,0,354,35.75,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,21298,354
8498,35,12,1,354,35.75,0.0,0,0,data/segments/lq/seg_00035.mp4,21652,354
8499,35,12,2,354,35.75,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,22006,354
8500,35,12,3,354,35.75,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,22360,354
8501,35,12,4,8895,35.75,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,320220,8895
8502,35,12,5,8895,35.75,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,329115,8895
8503,35,12,6,8895,35.75,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,338010,8895
8504,35,12,7,354,35.75,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,22714,354
8505,35,13,0,354,35.78333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,23068,354
8506,35,13,1,354,35.78333333333333,0.0,0,0,data/segments/lq/seg_00035.mp4,23422,354
8507,35,13,2,354,35.78333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,23776,354
8508,35,13,3,354,35.78333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,24130,354
8509,35,13,4,8895,35.78333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,346905,8895
8510,35,13,5,8895,35.78333333333333,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,355800,8895
8511,35,13,6,8895,35.78333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,364695,8895
8512,35,13,7,354,35.78333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,24484,354
8513,35,14,0,354,35.81666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,24838,354
8514,35,14,1,354,35.81666666666667,0.0,0,0,data/segments/lq/seg_00035.mp4,25192,354
8515,35,14,2,354,35.81666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,25546,354
8516,35,14,3,354,35.81666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,25900,354
8517,35,14,4,8895,35.81666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,373590,8895
8518,35,14,5,8895,35.81666666666667,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,382485,8895
8519,35,14,6,8895,35.81666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,391380,8895
8520,35,14,7,354,35.81666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,26254,354
8521,35,15,0,354,35.85,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,26608,354
8522,35,15,1,354,35.85,0.0,0,0,data/segments/lq/seg_00035.mp4,26962,354
8523,35,15,2,354,35.85,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,27316,354
8524,35,15,3,354,35.85,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,27670,354
8525,35,15,4,8895,35.85,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,400275,8895
8526,35,15,5,8895,35.85,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,409170,8895
8527,35,15,6,8895,35.85,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,418065,8895
8528,35,15,7,354,35.85,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,28024,354
8529,35,16,0,354,35.88333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,28378,354
8530,35,16,1,354,35.88333333333333,0.0,0,0,data/segments/lq/seg_00035.mp4,28732,354
8531,35,16,2,354,35.88333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,29086,354
8532,35,16,3,354,35.88333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,29440,354
8533,35,16,4,8895,35.88333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,426960,8895
8534,35,16,5,8895,35.88333333333333,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,435855,8895
8535,35,16,6,8895,35.88333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,444750,8895
8536,35,16,7,354,35.88333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,29794,354
8537,35,17,0,354,35.91666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,30148,354
8538,35,17,1,354,35.91666666666667,0.0,0,0,data/segments/lq/seg_00035.mp4,30502,354
8539,35,17,2,354,35.91666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,30856,354
8540,35,17,3,354,35.91666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,31210,354
8541,35,17,4,8895,35.91666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,453645,8895
8542,35,17,5,8895,35.91666666666667,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,462540,8895
8543,35,17,6,8895,35.91666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,471435,8895
8544,35,17,7,354,35.91666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,31564,354
8545,35,18,0,354,35.95,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,31918,354
8546,35,18,1,354,35.95,0.0,0,0,data/segments/lq/seg_00035.mp4,32272,354
8547,35,18,2,354,35.95,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,32626,354
8548,35,18,3,354,35.95,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,32980,354
8549,35,18,4,8895,35.95,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,480330,8895
8550,35,18,5,8895,35.95,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,489225,8895
8551,35,18,6,8895,35.95,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,498120,8895
8552,35,18,7,354,35.95,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,33334,354
8553,35,19,0,354,35.983333333333334,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,33688,354
8554,35,19,1,354,35.983333333333334,0.0,0,0,data/segments/lq/seg_00035.mp4,34042,354
8555,35,19,2,354,35.983333333333334,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,34396,354
8556,35,19,3,354,35.983333333333334,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,34750,354
8557,35,19,4,8895,35.983333333333334,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,507015,8895
8558,35,19,5,8895,35.983333333333334,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,515910,8895
8559,35,19,6,8895,35.983333333333334,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,524805,8895
8560,35,19,7,354,35.983333333333334,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,35104,354
8561,35,20,0,354,36.016666666666666,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,35458,354
8562,35,20,1,354,36.016666666666666,0.0,0,0,data/segments/lq/seg_00035.mp4,35812,354
8563,35,20,2,354,36.016666666666666,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,36166,354
8564,35,20,3,354,36.016666666666666,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,36520,354
8565,35,20,4,8895,36.016666666666666,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,533700,8895
8566,35,20,5,8895,36.016666666666666,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,542595,8895
8567,35,20,6,8895,36.016666666666666,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,551490,8895
8568,35,20,7,354,36.016666666666666,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,36874,354
8569,35,21,0,354,36.050000000000004,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,37228,354
8570,35,21,1,354,36.050000000000004,0.0,0,0,data/segments/lq/seg_00035.mp4,37582,354
8571,35,21,2,354,36.050000000000004,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,37936,354
8572,35,21,3,354,36.050000000000004,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,38290,354
8573,35,21,4,8895,36.050000000000004,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,560385,8895
8574,35,21,5,8895,36.050000000000004,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,569280,8895
8575,35,21,6,8895,36.050000000000004,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,578175,8895
8576,35,21,7,354,36.050000000000004,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,38644,354
8577,35,22,0,354,36.083333333333336,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,38998,354
8578,35,22,1,354,36.083333333333336,0.0,0,0,data/segments/lq/seg_00035.mp4,39352,354
8579,35,22,2,354,36.083333333333336,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,39706,354
8580,35,22,3,354,36.083333333333336,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,40060,354
8581,35,22,4,8895,36.083333333333336,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,587070,8895
8582,35,22,5,8895,36.083333333333336,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,595965,8895
8583,35,22,6,8895,36.083333333333336,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,604860,8895
8584,35,22,7,354,36.083333333333336,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,40414,354
8585,35,23,0,354,36.11666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,40768,354
8586,35,23,1,354,36.11666666666667,0.0,0,0,data/segments/lq/seg_00035.mp4,41122,354
8587,35,23,2,354,36.11666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,41476,354
8588,35,23,3,354,36.11666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,41830,354
8589,35,23,4,8895,36.11666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,613755,8895
8590,35,23,5,8895,36.11666666666667,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,622650,8895
8591,35,23,6,8895,36.11666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,631545,8895
8592,35,23,7,354,36.11666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,42184,354
8593,35,24,0,354,36.15,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,42538,354
8594,35,24,1,354,36.15,0.0,0,0,data/segments/lq/seg_00035.mp4,42892,354
8595,35,24,2,354,36.15,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,43246,354
8596,35,24,3,354,36.15,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,43600,354
8597,35,24,4,8895,36.15,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,640440,8895
8598,35,24,5,8895,36.15,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,649335,8895
8599,35,24,6,8895,36.15,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,658230,8895
8600,35,24,7,354,36.15,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,43954,354
8601,35,25,0,354,36.18333333333334,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,44308,354
8602,35,25,1,354,36.18333333333334,0.0,0,0,data/segments/lq/seg_00035.mp4,44662,354
8603,35,25,2,354,36.18333333333334,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,45016,354
8604,35,25,3,354,36.18333333333334,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,45370,354
8605,35,25,4,8895,36.18333333333334,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,667125,8895
8606,35,25,5,8895,36.18333333333334,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,676020,8895
8607,35,25,6,8895,36.18333333333334,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,684915,8895
8608,35,25,7,354,36.18333333333334,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,45724,354
8609,35,26,0,354,36.21666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,46078,354
8610,35,26,1,354,36.21666666666667,0.0,0,0,data/segments/lq/seg_00035.mp4,46432,354
8611,35,26,2,354,36.21666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,46786,354
8612,35,26,3,354,36.21666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,47140,354
8613,35,26,4,8895,36.21666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,693810,8895
8614,35,26,5,8895,36.21666666666667,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,702705,8895
8615,35,26,6,8895,36.21666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,711600,8895
8616,35,26,7,354,36.21666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,47494,354
8617,35,27,0,354,36.25,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,47848,354
8618,35,27,1,354,36.25,0.0,0,0,data/segments/lq/seg_00035.mp4,48202,354
8619,35,27,2,354,36.25,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,48556,354
8620,35,27,3,354,36.25,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,48910,354
8621,35,27,4,8895,36.25,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,720495,8895
8622,35,27,5,8895,36.25,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,729390,8895
8623,35,27,6,8895,36.25,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,738285,8895
8624,35,27,7,354,36.25,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,49264,354
8625,35,28,0,354,36.28333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,49618,354
8626,35,28,1,354,36.28333333333333,0.0,0,0,data/segments/lq/seg_00035.mp4,49972,354
8627,35,28,2,354,36.28333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,50326,354
8628,35,28,3,354,36.28333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,50680,354
8629,35,28,4,8895,36.28333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,747180,8895
8630,35,28,5,8895,36.28333333333333,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,756075,8895
8631,35,28,6,8895,36.28333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,764970,8895
8632,35,28,7,354,36.28333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,51034,354
8633,35,29,0,354,36.31666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,51388,354
8634,35,29,1,354,36.31666666666667,0.0,0,0,data/segments/lq/seg_00035.mp4,51742,354
8635,35,29,2,354,36.31666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00035.mp4,52096,354
8636,35,29,3,354,36.31666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,52450,354
8637,35,29,4,8895,36.31666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,773865,8895
8638,35,29,5,8895,36.31666666666667,0.671465251360264,0,0,data/segments/hq/seg_00035.mp4,782760,8895
8639,35,29,6,8895,36.31666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00035.mp4,791655,8895
8640,35,29,7,354,36.31666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00035.mp4,52804,354
8641,36,0,0,9162,36.35,0.9172245739745113,0,0,data/segments/hq/seg_00036.mp4,0,9162
11049,36,0,0,9162,36.35,0.36688982958980454,1,8641,data/segments/hq/seg_00036.mp4,0,9162
8642,36,0,1,363,36.35,0.7451040599314234,0,0,data/segments/lq/seg_00036.mp4,0,363
11050,36,0,1,363,36.35,0.29804162397256934,1,8642,data/segments/lq/seg_00036.mp4,0,363
8643,36,0,2,363,36.35,0.6122266484944249,0,0,data/segments/lq/seg_00036.mp4,363,363
8644,36,0,3,363,36.35,0.5574102215766209,0,0,data/segments/lq/seg_00036.mp4,726,363
