taskId,g,t,k,sizeBytes,deadlineSec,priority,isRedundant,originTaskId,payloadPath,payloadOffset,payloadLen
4856,20,6,7,152,20.55,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,6232,152
4857,20,7,0,152,20.583333333333336,0.0,0,0,data/segments/lq/seg_00020.mp4,6384,152
4858,20,7,1,152,20.583333333333336,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,6536,152
4859,20,7,2,152,20.583333333333336,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,6688,152
4860,20,7,3,6606,20.583333333333336,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,92488,6606
4861,20,7,4,6606,20.583333333333336,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,99094,6606
4862,20,7,5,152,20.583333333333336,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,6840,152
4863,20,7,6,152,20.583333333333336,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,6992,152
4864,20,7,7,152,20.583333333333336,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,7144,152
4865,20,8,0,152,20.616666666666667,0.0,0,0,data/segments/lq/seg_00020.mp4,7296,152
4866,20,8,1,152,20.616666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,7448,152
4867,20,8,2,152,20.616666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,7600,152
4868,20,8,3,6606,20.616666666666667,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,105700,6606
4869,20,8,4,6606,20.616666666666667,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,112306,6606
4870,20,8,5,152,20.616666666666667,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,7752,152
4871,20,8,6,152,20.616666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,7904,152
4872,20,8,7,152,20.616666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,8056,152
4873,20,9,0,152,20.650000000000002,0.0,0,0,data/segments/lq/seg_00020.mp4,8208,152
4874,20,9,1,152,20.650000000000002,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,8360,152
4875,20,9,2,152,20.650000000000002,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,8512,152
4876,20,9,3,6606,20.650000000000002,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,118912,6606
4877,20,9,4,6606,20.650000000000002,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,125518,6606
4878,20,9,5,152,20.650000000000002,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,8664,152
4879,20,9,6,152,20.650000000000002,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,8816,152
4880,20,9,7,152,20.650000000000002,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,8968,152
4881,20,10,0,151,20.683333333333334,0.0,0,0,data/segments/lq/seg_00020.mp4,9120,151
4882,20,10,1,151,20.683333333333334,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,9271,151
4883,20,10,2,151,20.683333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,9422,151
4884,20,10,3,6606,20.683333333333334,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,132124,6606
4885,20,10,4,6606,20.683333333333334,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,138730,6606
4886,20,10,5,151,20.683333333333334,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,9573,151
4887,20,10,6,151,20.683333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,9724,151
4888,20,10,7,151,20.683333333333334,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,9875,151
4889,20,11,0,151,20.71666666666667,0.0,0,0,data/segments/lq/seg_00020.mp4,10026,151
4890,20,11,1,151,20.71666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,10177,151
4891,20,11,2,151,20.71666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,10328,151
4892,20,11,3,6606,20.71666666666667,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,145336,6606
4893,20,11,4,6606,20.71666666666667,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,151942,6606
4894,20,11,5,151,20.71666666666667,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,10479,151
4895,20,11,6,151,20.71666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,10630,151
4896,20,11,7,151,20.71666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,10781,151
4897,20,12,0,151,20.75,0.0,0,0,data/segments/lq/seg_00020.mp4,10932,151
4898,20,12,1,151,20.75,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,11083,151
4899,20,12,2,151,20.75,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,11234,151
4900,20,12,3,6606,20.75,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,158548,6606
4901,20,12,4,6606,20.75,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,165154,6606
4902,20,12,5,151,20.75,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,11385,151
4903,20,12,6,151,20.75,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,11536,151
4904,20,12,7,151,20.75,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,11687,151
4905,20,13,0,151,20.783333333333335,0.0,0,0,data/segments/lq/seg_00020.mp4,11838,151
4906,20,13,1,151,20.783333333333335,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,11989,151
4907,20,13,2,151,20.783333333333335,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,12140,151
4908,20,13,3,6606,20.783333333333335,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,171760,6606
4909,20,13,4,6606,20.783333333333335,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,178366,6606
4910,20,13,5,151,20.783333333333335,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,12291,151
4911,20,13,6,151,20.783333333333335,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,12442,151
4912,20,13,7,151,20.783333333333335,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,12593,151
4913,20,14,0,151,20.816666666666666,0.0,0,0,data/segments/lq/seg_00020.mp4,12744,151
4914,20,14,1,151,20.816666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,12895,151
4915,20,14,2,151,20.816666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,13046,151
4916,20,14,3,6606,20.816666666666666,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,184972,6606
4917,20,14,4,6606,20.816666666666666,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,191578,6606
4918,20,14,5,151,20.816666666666666,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,13197,151
4919,20,14,6,151,20.816666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,13348,151
4920,20,14,7,151,20.816666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,13499,151
4921,20,15,0,151,20.85,0.0,0,0,data/segments/lq/seg_00020.mp4,13650,151
4922,20,15,1,151,20.85,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,13801,151
4923,20,15,2,151,20.85,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,13952,151
4924,20,15,3,6606,20.85,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,198184,6606
4925,20,15,4,6606,20.85,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,204790,6606
4926,20,15,5,151,20.85,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,14103,151
4927,20,15,6,151,20.85,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,14254,151
4928,20,15,7,151,20.85,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,14405,151
4929,20,16,0,151,20.883333333333336,0.0,0,0,data/segments/lq/seg_00020.mp4,14556,151
4930,20,16,1,151,20.883333333333336,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,14707,151
4931,20,16,2,151,20.883333333333336,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,14858,151
4932,20,16,3,6606,20.883333333333336,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,211396,6606
4933,20,16,4,6606,20.883333333333336,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,218002,6606
4934,20,16,5,151,20.883333333333336,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,15009,151
4935,20,16,6,151,20.883333333333336,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,15160,151
4936,20,16,7,151,20.883333333333336,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,15311,151
4937,20,17,0,151,20.916666666666668,0.0,0,0,data/segments/lq/seg_00020.mp4,15462,151
4938,20,17,1,151,20.916666666666668,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,15613,151
4939,20,17,2,151,20.916666666666668,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,15764,151
4940,20,17,3,6606,20.916666666666668,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,224608,6606
4941,20,17,4,6606,20.916666666666668,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,231214,6606
4942,20,17,5,151,20.916666666666668,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,15915,151
4943,20,17,6,151,20.916666666666668,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,16066,151
4944,20,17,7,151,20.916666666666668,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,16217,151
4945,20,18,0,151,20.950000000000003,0.0,0,0,data/segments/lq/seg_00020.mp4,16368,151
4946,20,18,1,151,20.950000000000003,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,16519,151
4947,20,18,2,151,20.950000000000003,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,16670,151
4948,20,18,3,6606,20.950000000000003,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,237820,6606
4949,20,18,4,6606,20.950000000000003,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,244426,6606
4950,20,18,5,151,20.950000000000003,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,16821,151
4951,20,18,6,151,20.950000000000003,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,16972,151
4952,20,18,7,151,20.950000000000003,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,17123,151
4953,20,19,0,151,20.983333333333334,0.0,0,0,data/segments/lq/seg_00020.mp4,17274,151
4954,20,19,1,151,20.983333333333334,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,17425,151
4955,20,19,2,151,20.983333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,17576,151
4956,20,19,3,6606,20.983333333333334,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,251032,6606
4957,20,19,4,6606,20.983333333333334,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,257638,6606
4958,20,19,5,151,20.983333333333334,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,17727,151
4959,20,19,6,151,20.983333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,17878,151
4960,20,19,7,151,20.983333333333334,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,18029,151
4961,20,20,0,151,21.01666666666667,0.0,0,0,data/segments/lq/seg_00020.mp4,18180,151
4962,20,20,1,151,21.01666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,18331,151
4963,20,20,2,151,21.01666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,18482,151
4964,20,20,3,6606,21.01666666666667,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,264244,6606
4965,20,20,4,6606,21.01666666666667,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,270850,6606
4966,20,20,5,151,21.01666666666667,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,18633,151
4967,20,20,6,151,21.01666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,18784,151
4968,20,20,7,151,21.01666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,18935,151
4969,20,21,0,151,21.05,0.0,0,0,data/segments/lq/seg_00020.mp4,19086,151
4970,20,21,1,151,21.05,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,19237,151
4971,20,21,2,151,21.05,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,19388,151
4972,20,21,3,6606,21.05,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,277456,6606
4973,20,21,4,6606,21.05,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,284062,6606
4974,20,21,5,151,21.05,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,19539,151
4975,20,21,6,151,21.05,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,19690,151
4976,20,21,7,151,21.05,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,19841,151
4977,20,22,0,151,21.083333333333336,0.0,0,0,data/segments/lq/seg_00020.mp4,19992,151
4978,20,22,1,151,21.083333333333336,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,20143,151
4979,20,22,2,151,21.083333333333336,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,20294,151
4980,20,22,3,6606,21.083333333333336,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,290668,6606
4981,20,22,4,6606,21.083333333333336,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,297274,6606
4982,20,22,5,151,21.083333333333336,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,20445,151
4983,20,22,6,151,21.083333333333336,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,20596,151
4984,20,22,7,151,21.083333333333336,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,20747,151
4985,20,23,0,151,21.116666666666667,0.0,0,0,data/segments/lq/seg_00020.mp4,20898,151
4986,20,23,1,151,21.116666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,21049,151
4987,20,23,2,151,21.116666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,21200,151
4988,20,23,3,6606,21.116666666666667,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,303880,6606
4989,20,23,4,6606,21.116666666666667,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,310486,6606
4990,20,23,5,151,21.116666666666667,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,21351,151
4991,20,23,6,151,21.116666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,21502,151
4992,20,23,7,151,21.116666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,21653,151
4993,20,24,0,151,21.150000000000002,0.0,0,0,data/segments/lq/seg_00020.mp4,21804,151
4994,20,24,1,151,21.150000000000002,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,21955,151
4995,20,24,2,151,21.150000000000002,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,22106,151
4996,20,24,3,6606,21.150000000000002,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,317092,6606
4997,20,24,4,6606,21.150000000000002,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,323698,6606
4998,20,24,5,151,21.150000000000002,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,22257,151
4999,20,24,6,151,21.150000000000002,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,22408,151
5000,20,24,7,151,21.150000000000002,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,22559,151
5001,20,25,0,151,21.183333333333334,0.0,0,0,data/segments/lq/seg_00020.mp4,22710,151
5002,20,25,1,151,21.183333333333334,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,22861,151
5003,20,25,2,151,21.183333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,23012,151
5004,20,25,3,6606,21.183333333333334,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,330304,6606
5005,20,25,4,6606,21.183333333333334,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,336910,6606
5006,20,25,5,151,21.183333333333334,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,23163,151
5007,20,25,6,151,21.183333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,23314,151
5008,20,25,7,151,21.183333333333334,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,23465,151
5009,20,26,0,151,21.21666666666667,0.0,0,0,data/segments/lq/seg_00020.mp4,23616,151
5010,20,26,1,151,21.21666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,23767,151
5011,20,26,2,151,21.21666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,23918,151
5012,20,26,3,6606,21.21666666666667,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,343516,6606
5013,20,26,4,6606,21.21666666666667,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,350122,6606
5014,20,26,5,151,21.21666666666667,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,24069,151
5015,20,26,6,151,21.21666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,24220,151
5016,20,26,7,151,21.21666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,24371,151
5017,20,27,0,151,21.25,0.0,0,0,data/segments/lq/seg_00020.mp4,24522,151
5018,20,27,1,151,21.25,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,24673,151
5019,20,27,2,151,21.25,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,24824,151
5020,20,27,3,6606,21.25,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,356728,6606
5021,20,27,4,6606,21.25,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,363334,6606
5022,20,27,5,151,21.25,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,24975,151
5023,20,27,6,151,21.25,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,25126,151
5024,20,27,7,151,21.25,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,25277,151
5025,20,28,0,151,21.283333333333335,0.0,0,0,data/segments/lq/seg_00020.mp4,25428,151
5026,20,28,1,151,21.283333333333335,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,25579,151
5027,20,28,2,151,21.283333333333335,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,25730,151
5028,20,28,3,6606,21.283333333333335,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,369940,6606
5029,20,28,4,6606,21.283333333333335,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,376546,6606
5030,20,28,5,151,21.283333333333335,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,25881,151
5031,20,28,6,151,21.283333333333335,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,26032,151
5032,20,28,7,151,21.283333333333335,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,26183,151
5033,20,29,0,151,21.316666666666666,0.0,0,0,data/segments/lq/seg_00020.mp4,26334,151
5034,20,29,1,151,21.316666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,26485,151
5035,20,29,2,151,21.316666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,26636,151
5036,20,29,3,6606,21.316666666666666,0.5367939906797652,0,0,data/segments/hq/seg_00020.mp4,383152,6606
5037,20,29,4,6606,21.316666666666666,0.5945807895940669,0,0,data/segments/hq/seg_00020.mp4,389758,6606
5038,20,29,5,151,21.316666666666666,0.5367939906797652,0,0,data/segments/lq/seg_00020.mp4,26787,151
5039,20,29,6,151,21.316666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00020.mp4,26938,151
5040,20,29,7,151,21.316666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00020.mp4,27089,151
5041,21,0,0,145,21.35,0.8429809329613956,0,0,data/segments/lq/seg_00021.mp4,0,145
10905,21,0,0,145,21.35,0.3371923731845583,1,5041,data/segments/lq/seg_00021.mp4,0,145
5042,21,0,1,6983,21.35,0.9542851643070085,0,0,data/segments/hq/seg_00021.mp4,0,6983
10906,21,0,1,6983,21.35,0.3817140657228034,1,5042,data/segments/hq/seg_00021.mp4,0,6983
5043,21,0,2,6983,21.35,1.0,0,0,data/segments/hq/seg_00021.mp4,6983,6983
10907,21,0,2,6983,21.35,0.4,1,5043,data/segments/hq/seg_00021.mp4,6983,6983
5044,21,0,3,145,21.35,0.9542851643070085,0,0,data/segments/lq/seg_00021.mp4,145,145
10908,21,0,3,145,21.35,0.3817140657228034,1,5044,data/segments/lq/seg_00021.mp4,145,145
5045,21,0,4,145,21.35,0.8429809329613956,0,0,data/segments/lq/seg_00021.mp4,290,145
10909,21,0,4,145,21.35,0.3371923731845583,1,5045,data/segments/lq/seg_00021.mp4,290,145
5046,21,0,5,145,21.35,0.7223463141676387,0,0,data/segments/lq/seg_00021.mp4,435,145
10910,21,0,5,145,21.35,0.2889385256670555,1,5046,data/segments/lq/seg_00021.mp4,435,145
5047,21,0,6,145,21.35,0.6362611633326708,0,0,data/segments/lq/seg_00021.mp4,580,145
10911,21,0,6,145,21.35,0.2545044653330683,1,5047,data/segments/lq/seg_00021.mp4,580,145
5048,21,0,7,145,21.35,0.7223463141676387,0,0,data/segments/lq/seg_00021.mp4,725,145
10912,21,0,7,145,21.35,0.2889385256670555,1,5048,data/segments/lq/seg_00021.mp4,725,145
5049,21,1,0,145,21.383333333333336,0.3887390520572175,0,0,data/segments/lq/seg_00021.mp4,870,145
5050,21,1,1,6983,21.383333333333336,0.5367939906797652,0,0,data/segments/hq/seg_00021.mp4,13966,6983
5051,21,1,2,6982,21.383333333333336,0.5945807895940669,0,0,data/segments/hq/seg_00021.mp4,20949,6982
5052,21,1,3,145,21.383333333333336,0.5367939906797652,0,0,data/segments/lq/seg_00021.mp4,1015,145
5053,21,1,4,145,21.383333333333336,0.3887390520572175,0,0,data/segments/lq/seg_00021.mp4,1160,145
5054,21,1,5,145,21.383333333333336,0.2053290899953866,0,0,data/segments/lq/seg_00021.mp4,1305,145
5055,21,1,6,145,21.383333333333336,0.0,0,0,data/segments/lq/seg_00021.mp4,1450,145
5056,21,1,7,145,21.383333333333336,0.2053290899953866,0,0,data/segments/lq/seg_00021.mp4,1595,145
5057,21,2,0,145,21.416666666666668,0.3887390520572175,0,0,data/segments/lq/seg_00021.mp4,1740,145
5058,21,2,1,6982,21.416666666666668,0.5367939906797652,0,0,data/segments/hq/seg_00021.mp4,27931,6982
5059,21,2,2,6982,21.416666666666668,0.5945807895940669,0,0,data/segments/hq/seg_00021.mp4,34913,6982
5060,21,2,3,145,21.416666666666668,0.5367939906797652,0,0,data/segments/lq/seg_00021.mp4,1885,145
5061,21,2,4,145,21.416666666666668,0.3887390520572175,0,0,data/segments/lq/seg_00021.mp4,2030,145
5062,21,2,5,145,21.416666666666668,0.2053290899953866,0,0,data/segments/lq/seg_00021.mp4,2175,145
5063,21,2,6,145,21.416666666666668,0.0,0,0,data/segments/lq/seg_00021.mp4,2320,145
5064,21,2,7,145,21.416666666666668,0.2053290899953866,0,0,data/segments/lq/seg_00021.mp4,2465,145
5065,21,3,0,145,21.450000000000003,0.3887390520572175,0,0,data/segments/lq/seg_00021.mp4,2610,145
5066,21,3,1,6982,21.450000000000003,0.5367939906797652,0,0,data/segments/hq/seg_00021.mp4,41895,6982
5067,21,3,2,6982,21.450000000000003,0.5945807895940669,0,0,data/segments/hq/seg_00021.mp4,48877,6982
5068,21,3,3,145,21.450000000000003,0.5367939906797652,0,0,data/segments/lq/seg_00021.mp4,2755,145
5069,21,3,4,145,21.450000000000003,0.3887390520572175,0,0,data/segments/lq/seg_00021.mp4,2900,145
5070,21,3,5,145,21.450000000000003,0.2053290899953866,0,0,data/segments/lq/seg_00021.mp4,3045,145
5071,21,3,6,145,21.450000000000003,0.0,0,0,data/segments/lq/seg_00021.mp4,3190,145
5072,21,3,7,145,21.450000000000003,0.2053290899953866,0,0,data/segments/lq/seg_00021.mp4,3335,145
5073,21,4,0,145,21.483333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00021.mp4,3480,145
5074,21,4,1,6982,21.483333333333334,0.5367939906797652,0,0,data/segments/hq/seg_00021.mp4,55859,6982
5075,21,4,2,6982,21.483333333333334,0.5945807895940669,0,0,data/segments/hq/seg_00021.mp4,62841,6982
5076,21,4,3,145,21.483333333333334,0.5367939906797652,0,0,data/segments/lq/seg_00021.mp4,3625,145
5077,21,4,4,145,21.483333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00021.mp4,3770,145
5078,21,4,5,145,21.483333333333334,0.2053290899953866,0,0,data/segments/lq/seg_00021.mp4,3915,145
5079,21,4,6,145,21.483333333333334,0.0,0,0,data/segments/lq/seg_00021.mp4,4060,145
5080,21,4,7,145,21.483333333333334,0.2053290899953866,0,0,data/segments/lq/seg_00021.mp4,4205,145
5081,21,5,0,145,21.51666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00021.mp4,4350,145
5082,21,5,1,6982,21.51666666666667,0.5367939906797652,0,0,data/segments/hq/seg_00021.mp4,69823,6982
5083,21,5,2,6982,21.51666666666667,0.5945807895940669,0,0,data/segments/hq/seg_00021.mp4,76805,6982
5084,21,5,3,145,21.51666666666667,0.5367939906797652,0,0,data/segments/lq/seg_00021.mp4,4495,145
5085,21,5,4,145,21.51666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00021.mp4,4640,145
5086,21,5,5,145,21.51666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00021.mp4,4785,145
5087,21,5,6,145,21.51666666666667,0.0,0,0,data/segments/lq/seg_00021.mp4,4930,145
5088,21,5,7,145,21.51666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00021.mp4,5075,145
5089,21,6,0,145,21.55,0.3887390520572175,0,0,data/segments/lq/seg_00021.mp4,5220,145
5090,21,6,1,6982,21.55,0.5367939906797652,0,0,data/segments/hq/seg_00021.mp4,83787,6982
5091,21,6,2,6982,21.55,0.5945807895940669,0,0,data/segments/hq/seg_00021.mp4,90769,6982
5092,21,6,3,145,21.55,0.5367939906797652,0,0,data/segments/lq/seg_00021.mp4,5365,145
5093,21,6,4,145,21.55,0.3887390520572175,0,0,data/segments/lq/seg_00021.mp4,5510,145
5094,21,6,5,145,21.55,0.2053290899953866,0,0,data/segments/lq/seg_00021.mp4,5655,145
5095,21,6,6,145,21.55,0.0,0,0,data/segments/lq/seg_00021.mp4,5800,145
5096,21,6,7,145,21.55,0.2053290899953866,0,0,data/segments/lq/seg_00021.mp4,5945,145
5097,21,7,0,145,21.583333333333336,0.3887390520572175,0,0,data/segments/lq/seg_00021.mp4,6090,145
5098,21,7,1,6982,21.583333333333336,0.5367939906797652,0,0,data/segments/hq/seg_00021.mp4,97751,6982
5099,21,7,2,6982,21.583333333333336,0.5945807895940669,0,0,data/segments/hq/seg_00021.mp4,104733,6982
5100,21,7,3,145,21.583333333333336,0.5367939906797652,0,0,data/segments/lq/seg_00021.mp4,6235,145
5101,21,7,4,145,21.583333333333336,0.3887390520572175,0,0,data/segments/lq/seg_00021.mp4,6380,145
5102,21,7,5,145,21.583333333333336,0.2053290899953866,0,0,data/segments/lq/seg_00021.mp4,6525,145
5103,21,7,6,145,21.583333333333336,0.0,0,0,data/segments/lq/seg_00021.mp4,6670,145
5104,21,7,7,145,21.583333333333336,0.2053290899953866,0,0,data/segments/lq/seg_00021.mp4,6815,145
5105,21,8,0,145,21.616666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00021.mp4,6960,145
